Symbol,Date,Predicted Close
CPT,2024-11-08,121.58051927904945
CPT,2024-11-11,121.3281461591111
CPT,2024-11-12,121.49047873224173
CPT,2024-11-13,121.47395551244125
CPT,2024-11-14,121.27691411743912
CPT,2024-11-15,121.28815001842852
CPT,2024-11-18,121.31432506352445
CPT,2024-11-19,121.29768033570987
CPT,2024-11-20,121.29504837713895
CPT,2024-11-21,121.30807287978101
CPT,2024-11-22,121.30740212511051
CPT,2024-11-25,121.30493352579431
CPT,2024-11-26,121.30631252396414
CPT,2024-11-27,121.30673954269021
CPT,2024-11-28,121.30584057155029
CPT,2024-11-29,121.30586765017082
CPT,2024-12-02,121.30608665946036
CPT,2024-12-03,121.30598287130384
CPT,2024-12-04,121.30593627951964
CPT,2024-12-05,121.30600013325879
CPT,2024-12-06,121.30600057554194
CPT,2024-12-09,121.30598193293962
CPT,2024-12-10,121.30598928762204
CPT,2024-12-11,121.30599375896969
CPT,2024-12-12,121.3059891534747
CPT,2024-12-13,121.30598888745284
CPT,2024-12-16,121.30599042814751
CPT,2024-12-17,121.3059899325049
CPT,2024-12-18,121.30598952907674
CPT,2024-12-19,121.30598986282148
CPT,2024-11-08,121.58051927904945
CPT,2024-11-11,121.3281461591111
CPT,2024-11-12,121.49047873224173
CPT,2024-11-13,121.47395551244125
CPT,2024-11-14,121.27691411743912
CPT,2024-11-15,121.28815001842852
CPT,2024-11-18,121.31432506352445
CPT,2024-11-19,121.29768033570987
CPT,2024-11-20,121.29504837713895
CPT,2024-11-21,121.30807287978101
CPT,2024-11-22,121.30740212511051
CPT,2024-11-25,121.30493352579431
CPT,2024-11-26,121.30631252396414
CPT,2024-11-27,121.30673954269021
CPT,2024-11-28,121.30584057155029
CPT,2024-11-29,121.30586765017082
CPT,2024-12-02,121.30608665946036
CPT,2024-12-03,121.30598287130384
CPT,2024-12-04,121.30593627951964
CPT,2024-12-05,121.30600013325879
CPT,2024-12-06,121.30600057554194
CPT,2024-12-09,121.30598193293962
CPT,2024-12-10,121.30598928762204
CPT,2024-12-11,121.30599375896969
CPT,2024-12-12,121.3059891534747
CPT,2024-12-13,121.30598888745284
CPT,2024-12-16,121.30599042814751
CPT,2024-12-17,121.3059899325049
CPT,2024-12-18,121.30598952907674
CPT,2024-12-19,121.30598986282148
