date,predicted_close,stock_symbol,model_order
2024-12-02,10.607271845717491,AMCR,"(2, 1, 2)"
2024-12-03,10.62151162659162,AMCR,"(2, 1, 2)"
2024-12-04,10.654989324479597,AMCR,"(2, 1, 2)"
2024-12-05,10.645682104174417,AMCR,"(2, 1, 2)"
2024-12-06,10.612135052346556,AMCR,"(2, 1, 2)"
2024-12-09,10.61667206303573,AMCR,"(2, 1, 2)"
2024-12-10,10.649653784968825,AMCR,"(2, 1, 2)"
2024-12-11,10.64964615439182,AMCR,"(2, 1, 2)"
2024-12-12,10.617810452319683,AMCR,"(2, 1, 2)"
2024-12-13,10.613598124861626,AMCR,"(2, 1, 2)"
2024-12-16,10.643768324854133,AMCR,"(2, 1, 2)"
2024-12-17,10.651833094032357,AMCR,"(2, 1, 2)"
2024-12-18,10.623781099105946,AMCR,"(2, 1, 2)"
2024-12-19,10.612278627055993,AMCR,"(2, 1, 2)"
2024-12-20,10.63783042988273,AMCR,"(2, 1, 2)"
2024-12-23,10.652319658829153,AMCR,"(2, 1, 2)"
2024-12-24,10.62957697941985,AMCR,"(2, 1, 2)"
2024-12-25,10.612577204237708,AMCR,"(2, 1, 2)"
2024-12-26,10.63227569264278,AMCR,"(2, 1, 2)"
2024-12-27,10.65129520770094,AMCR,"(2, 1, 2)"
2024-12-30,10.634802748372506,AMCR,"(2, 1, 2)"
2024-12-31,10.614258681616969,AMCR,"(2, 1, 2)"
2025-01-01,10.627454537342638,AMCR,"(2, 1, 2)"
2025-01-02,10.649033183880775,AMCR,"(2, 1, 2)"
2025-01-03,10.639156412520602,AMCR,"(2, 1, 2)"
2025-01-06,10.617019097709862,AMCR,"(2, 1, 2)"
2025-01-07,10.62361816590548,AMCR,"(2, 1, 2)"
2025-01-08,10.645860273537078,AMCR,"(2, 1, 2)"
2025-01-09,10.642438807108867,AMCR,"(2, 1, 2)"
2025-01-10,10.620516729292355,AMCR,"(2, 1, 2)"
